"Easting","Northing","Latitude","Longitude","Family","Cover_Class","Number","Genus_species"
NA,NA,"35.239877","-115.803695","Poaceae","Granite Pebble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239879","-115.803632","Poaceae","Granite Pebble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239854","-115.803563","Cactaceae","Dead Plant","1","Cylindropuntia acanthocarpa"
NA,NA,"35.239854","-115.803563","Cactaceae","Dead Plant","1","Mammillaria tetrancistra"
NA,NA,"35.239854","-115.803563","Malvaceae","Dead Plant","1","Sphaeralcea ambigua"
NA,NA,"35.239895","-115.803492","Cactaceae","Live Plant","1","Ferocactus cylindraceus"
NA,NA,"35.239895","-115.803492","Poaceae","Live Plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.240268","-115.804018","null","Granite Pebble","0","Unknown"
NA,NA,"35.240271","-115.80388","Polygonaceae","Granite Pebble","1","Eriogonum fasciculatum"
NA,NA,"35.240269","-115.803807","Ephedraceae","Live Plant","1","Ephedra viridis"
NA,NA,"35.240269","-115.803807","Solanaceae","Live Plant","2","Lycium andersonii"
NA,NA,"35.240269","-115.803807","Poaceae","Live Plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.240313","-115.803717","Polygonaceae","Live Plant","1","Eriogonum fasciculatum"
NA,NA,"35.240313","-115.803717","Polygonaceae","Live Plant","1","Eriogonum inflatum"
NA,NA,"35.240313","-115.803717","Ephedraceae","Live Plant","1","Ephedra viridis"
NA,NA,"35.240313","-115.803717","Poaceae","Live Plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.240339","-115.803605","Polygonaceae","Live Plant","1","Eriogonum fasciculatum"
NA,NA,"35.240339","-115.803605","Poaceae","Live Plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.240384","-115.803568","Solanaceae","Live Plant","1","Lycium andersonii"
NA,NA,"35.240384","-115.803568","Poaceae","Live Plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.24039","-115.803541","Asteraceae","Live Plant","1","Ericameria paniculata"
NA,NA,"35.24039","-115.803541","Solanaceae","Live Plant","1","Lycium andersonii"
NA,NA,"35.24039","-115.803541","Poaceae","Live Plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.240391","-115.803505","Cactaceae","Granite Pebble","1","Cylindropuntia acanthocarpa"
NA,NA,"35.240391","-115.803505","Polygonaceae","Granite Pebble","1","Eriogonum fasciculatum"
NA,NA,"35.240394","-115.803475","Fabaceae","Granite Cobble","1","Senegalia greggii"
NA,NA,"35.240394","-115.803475","Polygonaceae","Granite Cobble","2","Eriogonum fasciculatum"
NA,NA,"35.240394","-115.803475","Asteraceae","Granite Cobble","1","Ericameria paniculata"
NA,NA,"35.240394","-115.803475","Poaceae","Granite Cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.240408","-115.803426","Cactaceae","Live Plant","1","Echinocereus engelmannii"
NA,NA,"35.240408","-115.803426","Polygonaceae","Live Plant","1","Eriogonum fasciculatum"
NA,NA,"35.240408","-115.803426","Poaceae","Live Plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.240625","-115.804017","Asteraceae","Live Plant","2","Ericameria paniculata"
NA,NA,"35.240625","-115.804017","Poaceae","Live Plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.240637","-115.803975","Fabaceae","Live Plant","3","Senegalia greggii"
NA,NA,"35.240637","-115.803975","Viscaceae","Live Plant","1","Phoradendron californicum"
NA,NA,"35.240637","-115.803975","Asteraceae","Live Plant","2","Ericameria paniculata"
NA,NA,"35.240637","-115.803975","Poaceae","Live Plant","3","Cynodon dactylon"
NA,NA,"35.240651","-115.803923","Asteraceae","Live Plant","1","Ericameria paniculata"
NA,NA,"35.240651","-115.803923","Poaceae","Live Plant","5","Cynodon dactylon"
NA,NA,"35.240655","-115.803868","Poaceae","Sand","3","Cynodon dactylon"
NA,NA,"35.240677","-115.803834","Fabaceae","Live Plant","1","Senegalia greggii"
NA,NA,"35.240677","-115.803834","Asteraceae","Live Plant","1","Ericameria paniculata"
NA,NA,"35.240656","-115.803785","Fabaceae","Live Plant","1","Senegalia greggii"
NA,NA,"35.240656","-115.803785","Viscaceae","Live Plant","2","Phoradendron californicum"
NA,NA,"35.24067","-115.803712","Poaceae","Granite Pebble","2","Cynodon dactylon"
NA,NA,"35.240692","-115.80367","Poaceae","Granite Pebble","1","Cynodon dactylon"
NA,NA,"35.240705","-115.803604","Poaceae","Granite Pebble","2","Cynodon dactylon"
NA,NA,"35.240705","-115.803524","Poaceae","Granite Pebble","2","Cynodon dactylon"
NA,NA,"35.240843","-115.804007","null","Granite Pebble","0","Unknown"
NA,NA,"35.240841","-115.80406","Agavaceae","Live Plant","1","Yucca schidigera"
NA,NA,"35.240841","-115.80406","Zygophyllaceae","Live Plant","1","Larrea tridentata"
NA,NA,"35.240841","-115.80406","Poaceae","Live Plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.240853","-115.804137","Solanaceae","Live Plant","1","Lycium andersonii"
NA,NA,"35.240853","-115.804137","Poaceae","Live Plant","5","Bromus madritensis ssp. rubens"
NA,NA,"35.240837","-115.804196","Asteraceae","Granite Pebble","1","Ericameria paniculata"
NA,NA,"35.24081","-115.804249","Poaceae","Granite","5","Bromus madritensis ssp. rubens"
NA,NA,"35.240797","-115.8043","Zygophyllaceae","Live Plant","1","Larrea tridentata"
NA,NA,"35.240797","-115.804347","Asteraceae","Granite Pebble","1","Ericameria paniculata"
NA,NA,"35.240804","-115.804394","Poaceae","Granite Pebble","4","Bromus madritensis ssp. rubens"
NA,NA,"35.240793","-115.804448","Asteraceae","Granite Pebble","1","Ericameria paniculata"
NA,NA,"35.240793","-115.804448","Poaceae","Granite Pebble","4","Cynodon dactylon"
NA,NA,"35.240806","-115.804507","Asteraceae","Granite Cobble","1","Ericameria paniculata"
NA,NA,"35.240806","-115.804507","Poaceae","Granite Cobble","5","Bromus madritensis ssp. rubens"
NA,NA,"35.239447","-115.801278","Zygophyllaceae","Basalt cobble","1","Larrea tridentata"
NA,NA,"35.239447","-115.801278","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239395","-115.801226","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239395","-115.801226","Polygonaceae","Basalt cobble","2","Chorizanthe rigida"
NA,NA,"35.239373","-115.801196","Agavaceae","Sand","2","Yucca schidigera"
NA,NA,"35.239373","-115.801196","Zygophyllaceae","Sand","1","Larrea tridentata"
NA,NA,"35.239373","-115.801196","Poaceae","Sand","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239316","-115.80122","Polygonaceae","Basalt cobble","2","Chorizanthe rigida"
NA,NA,"35.239316","-115.80122","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239254","-115.801222","Poaceae","Basalt cobble","3","Bromus madritensis ssp. rubens"
NA,NA,"35.239209","-115.801212","Agavaceae","Sand","2","Yucca schidigera"
NA,NA,"35.23917","-115.801234","Zygophyllaceae","Basalt pebble","1","Larrea tridentata"
NA,NA,"35.23917","-115.801234","Cactaceae","Basalt pebble","1","Ferocactus cylindraceus"
NA,NA,"35.23917","-115.801234","Poaceae","Basalt pebble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239124","-115.801239","Poaceae","Sand","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239094","-115.801267","Cactaceae","Sand","1","Ferocactus cylindraceus"
NA,NA,"35.239094","-115.801267","Cactaceae","Sand","1","Echinocereus engelmannii"
NA,NA,"35.239094","-115.801267","Zygophyllaceae","Sand","1","Larrea tridentata"
NA,NA,"35.239094","-115.801267","Polygonaceae","Sand","6","Chorizanthe rigida"
NA,NA,"35.239094","-115.801267","Ephedraceae","Sand","1","Ephedra viridis"
NA,NA,"35.239094","-115.801267","Poaceae","Sand","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239067","-115.801267","Ephedraceae","Basalt cobble","1","Ephedra viridis"
NA,NA,"35.239067","-115.801267","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239466","-115.800952","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239485","-115.800961","Polygonaceae","Basalt cobble","2","Chorizanthe rigida"
NA,NA,"35.239485","-115.800961","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239541","-115.800965","Agavaceae","Basalt cobble","1","Yucca schidigera"
NA,NA,"35.239541","-115.800965","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239568","-115.800985","Zygophyllaceae","Basalt pebble","2","Larrea tridentata"
NA,NA,"35.239568","-115.800985","Poaceae","Basalt pebble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239618","-115.800988","Agavaceae","Basalt cobble","2","Yucca schidigera"
NA,NA,"35.239618","-115.800988","Poaceae","Basalt cobble","1","Dasyochloa pulchella"
NA,NA,"35.239618","-115.800988","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239674","-115.801002","Zygophyllaceae","Basalt cobble","1","Larrea tridentata"
NA,NA,"35.239674","-115.801002","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239714","-115.801034","Ephedraceae","Live plant","1","Ephedra viridis"
NA,NA,"35.239714","-115.801034","Solanaceae","Live plant","1","Lycium andersonii"
NA,NA,"35.239714","-115.801034","Polygonaceae","Live plant","2","Chorizanthe rigida"
NA,NA,"35.239714","-115.801034","Poaceae","Live plant","3","Bromus madritensis ssp. rubens"
NA,NA,"35.23976","-115.801048","Polygonaceae","Basalt cobble","2","Chorizanthe rigida"
NA,NA,"35.23976","-115.801048","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239804","-115.801062","Solanaceae","Sand","1","Lycium andersonii"
NA,NA,"35.239804","-115.801062","Poaceae","Sand","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239837","-115.80107","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.23944","-115.800712","Zygophyllaceae","Basalt cobble","1","Larrea tridentata"
NA,NA,"35.23944","-115.800712","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239381","-115.800721","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239339","-115.80071","Polygonaceae","Basalt cobble","1","Eriogonum fasciculatum"
NA,NA,"35.239339","-115.80071","Asteraceae","Basalt cobble","1","Senecio flaccidus var. monoensis"
NA,NA,"35.239339","-115.80071","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239306","-115.80071","Poaceae","Basalt","4","Bromus madritensis ssp. rubens"
NA,NA,"35.239269","-115.800684","Zygophyllaceae","Basalt pebble","1","Larrea tridentata"
NA,NA,"35.239269","-115.800684","Solanaceae","Basalt pebble","1","Lycium andersonii"
NA,NA,"35.239269","-115.800684","Poaceae","Basalt pebble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239208","-115.800668","Asteraceae","Basalt","1","Senecio flaccidus var. monoensis"
NA,NA,"35.239208","-115.800668","Asteraceae","Basalt","1","Encelia farinosa"
NA,NA,"35.239208","-115.800668","Poaceae","Basalt","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239183","-115.800643","Agavaceae","Basalt","1","Yucca schidigera"
NA,NA,"35.239183","-115.800643","Ephedraceae","Basalt","1","Ephedra viridis"
NA,NA,"35.239183","-115.800643","Cactaceae","Basalt","1","Echinocereus engelmannii"
NA,NA,"35.239183","-115.800643","Poaceae","Basalt","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239129","-115.800617","Cactaceae","Basalt","1","Cylindropuntia acanthocarpa"
NA,NA,"35.239129","-115.800617","Solanaceae","Basalt","1","Lycium andersonii"
NA,NA,"35.239129","-115.800617","Poaceae","Basalt","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239106","-115.800603","Ephedraceae","Live plant","1","Ephedra viridis"
NA,NA,"35.239106","-115.800603","Cactaceae","Live plant","1","Ferocactus cylindraceus"
NA,NA,"35.239106","-115.800603","Poaceae","Live plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239081","-115.80058","Lamiaceae","Live plant","1","Scutellaria mexicana"
NA,NA,"35.239081","-115.80058","Poaceae","Live plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239465","-115.800515","Asteraceae","Basalt","1","Senecio flaccidus var. monoensis"
NA,NA,"35.239465","-115.800515","Euphorbiaceae","Basalt","1","Chamaesyce albomarginata"
NA,NA,"35.239465","-115.800515","Poaceae","Basalt","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239508","-115.800517","Poaceae","Live plant","3","Unknown"
NA,NA,"35.239561","-115.800511","Cactaceae","Basalt","2","Echinocereus engelmannii"
NA,NA,"35.239561","-115.800511","Asteraceae","Basalt","1","Encelia farinosa"
NA,NA,"35.239561","-115.800511","Poaceae","Basalt","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239587","-115.800507","Polygonaceae","Dirt","2","Eriogonum inflatum"
NA,NA,"35.239587","-115.800507","Poaceae","Dirt","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239636","-115.800528","Cactaceae","Live plant","1","Cylindropuntia acanthocarpa"
NA,NA,"35.239636","-115.800528","Ephedraceae","Live plant","1","Ephedra viridis"
NA,NA,"35.239636","-115.800528","Poaceae","Live plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239675","-115.800543","Poaceae","Basalt pebble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239721","-115.800539","Lamiaceae","Basalt cobble","1","Scutellaria mexicana"
NA,NA,"35.239721","-115.800539","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239755","-115.800509","Cactaceae","Basalt cobble","3","Ferocactus cylindraceus"
NA,NA,"35.239755","-115.800509","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.2398","-115.800515","Cactaceae","Basalt cobble","1","Cylindropuntia acanthocarpa"
NA,NA,"35.2398","-115.800515","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239846","-115.800504","Zygophyllaceae","Live plant","1","Larrea tridentata"
NA,NA,"35.239846","-115.800504","Poaceae","Live plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239443","-115.800268","Ephedraceae","Basalt pebble","1","Ephedra viridis"
NA,NA,"35.239443","-115.800268","Poaceae","Basalt pebble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239434","-115.800274","Cactaceae","Basalt pebble","1","Cylindropuntia ramosissima"
NA,NA,"35.239434","-115.800274","Ephedraceae","Basalt pebble","1","Ephedra viridis"
NA,NA,"35.239434","-115.800274","Poaceae","Basalt pebble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.23938","-115.800232","Agavaceae","Dirt","3","Yucca schidigera"
NA,NA,"35.23938","-115.800232","Zygophyllaceae","Dirt","1","Larrea tridentata"
NA,NA,"35.23938","-115.800232","Poaceae","Dirt","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239311","-115.800163","Zygophyllaceae","Basalt cobble","1","Larrea tridentata"
NA,NA,"35.239311","-115.800163","Solanaceae","Basalt cobble","1","Lycium andersonii"
NA,NA,"35.239311","-115.800163","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239268","-115.800147","Cactaceae","Basalt cobble","1","Ferocactus cylindraceus"
NA,NA,"35.239268","-115.800147","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239254","-115.800127","Poaceae","Basalt cobble","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239254","-115.800127","Zygophyllaceae","Basalt cobble","1","Larrea tridentata"
NA,NA,"35.239218","-115.800105","Zygophyllaceae","Live plant","1","Larrea tridentata"
NA,NA,"35.239218","-115.800105","Poaceae","Live plant","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239199","-115.800086","Zygophyllaceae","Granite","2","Larrea tridentata"
NA,NA,"35.239199","-115.800086","Poaceae","Granite","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239167","-115.800194","Zygophyllaceae","Granite","2","Larrea tridentata"
NA,NA,"35.239167","-115.800194","Poaceae","Granite","TNTC","Bromus madritensis ssp. rubens"
NA,NA,"35.239115","-115.800227","Zygophyllaceae","Live plant","1","Larrea tridentata"
NA,NA,"35.239115","-115.800227","Cactaceae","Live plant","2","Ferocactus cylindraceus"
NA,NA,"35.239115","-115.800227","Cactaceae","Live plant","1","Cylindropuntia acanthocarpa"
"608866.82 m E","3899708.32 m N","35° 14' 4.322""","-115° 48' 12.838""","Poaceae","Gravel (2-50mm)","6","Bromus madritensis"
"608774.31 m E","3899711.42 m N","35° 14' 4.459""","-115° 48' 16.495""","Poaceae","Sand/Rock","3","Bromus madritensis"
"608776.34 m E","3899717.33 m N","35° 14' 4.650""","-115° 48' 16.412""","Poaceae","Rock","1","Bromus madritensis"
"608777.85 m E","3899720.12 m N","35° 14' 4.740""","-115° 48' 16.351""","Poaceae","Rock/Gravel","1","Bromus madritensis"
"608779.08 m E","3899720.00 m N","35° 14' 4.736""","-115° 48' 16.303""","Poaceae","Live Plants","1","Bromus madritensis"
"608782.44 m E","3899724.06 m N","35° 14' 4.866""","-115° 48' 16.168""","Poaceae","Gravel (2-50mm)","4","Bromus madritensis"
"608783.04 m E","3899727.95 m N","35° 14' 4.992""","-115° 48' 16.142""","Poaceae","Rock","29","Bromus madritensis"
"608781.14 m E","3899726.92 m N","35° 14' 4.959""","-115° 48' 16.218""","Poaceae","Live Plants","12","Bromus madritensis"
"608833.09 m E","3899705.70 m N","35° 14' 4.250""","-115° 48' 14.173""","Poaceae","Gravel (2-50mm)","3","Bromus madritensis"
"608834.00 m E","3899705.71 m N","35° 14' 4.250""","-115° 48' 14.137""","Poaceae","Rock (>50mm)","13","Bromus madritensis"
"608834.00 m E","3899708.00 m N","35° 14' 4.325""","-115° 48' 14.136""","Poaceae","Gravel (2-50mm)","5","Bromus madritensis"
"608845.47 m E","3899697.97 m N","35° 14' 3.995""","-115° 48' 13.687""","Poaceae","Gravel (2-50mm)","1","Bromus madritensis"
"608844.85 m E","3899703.73 m N","35° 14' 4.182""","-115° 48' 13.709""","Poaceae","Rock (>50mm)","1","Bromus madritensis"
"608844.85 m E","3899703.73 m N","35° 14' 4.182""","-115° 48' 13.709""","Poaceae","Rock (>50mm)","16","Bromus madritensis"
"608858.59 m E","3899696.58 m N","35° 14' 3.945""","-115° 48' 13.169""","Poaceae","Sand (<2mm)","7","Bromus madritensis"
"609116.62 m E","3900019.49 m N","35° 14' 14.323""","-115° 48' 2.808""","Poaceae","Rock (>50mm)","1","Bromus madritensis"
"609118.66 m E","3900016.18 m N","35° 14' 14.215""","-115° 48' 2.729""","Poaceae","Rock (>50mm)","1","Bromus madritensis"
"609121.06 m E","3900013.55 m N","35° 14' 14.129""","-115° 48' 2.635""","Poaceae","Rock (>50mm)","12","Bromus madritensis"
"609119.70 m E","3900013.20 m N","35° 14' 14.118""","-115° 48' 2.689""","Poaceae","Rock/Litter",">20","Bromus madritensis"
"609121.07 m E","3900012.00 m N","35° 14' 14.079""","-115° 48' 2.635""","Poaceae","Gravel (2-50mm)","~50","Bromus madritensis"
"609124.26 m E","3900011.70 m N","35° 14' 14.068""","-115° 48' 2.509""","Poaceae","Rock (>50mm)","~50","Bromus madritensis"
"609121.57 m E","3900016.22 m N","35° 14' 14.215""","-115° 48' 2.614""","Poaceae","Rock (>50mm)","2","Bromus madritensis"
"609125.78 m E","3900006.95 m N","35° 14' 13.913""","-115° 48' 2.451""","Poaceae","Gravel (2-50mm)",">50","Bromus madritensis"
"609127.16 m E","3900028.04 m N","35° 14' 14.597""","-115° 48' 2.387""","Poaceae","Gravel (2-50mm)","~54","Bromus madritensis"
"609129.29 m E","3900024.63 m N","35° 14' 14.485""","-115° 48' 2.304""","Poaceae","Rock","~25","Bromus madritensis"
"609128.39 m E","3900023.84 m N","35° 14' 14.460""","-115° 48' 2.340""","Poaceae","Rock","33","Bromus madritensis"
"609131.81 m E","3900019.67 m N","35° 14' 14.323""","-115° 48' 2.207""","Poaceae","Gravel (2-50mm)","16","Bromus madritensis"
"609133.40 m E","3900016.25 m N","35° 14' 14.212""","-115° 48' 2.146""","Poaceae","Gravel (2-50mm)","~60","Bromus madritensis"
"609134.79 m E","3900014.05 m N","35° 14' 14.140""","-115° 48' 2.092""","Poaceae","Rock","~30","Bromus madritensis"
"609135.15 m E","3900014.16 m N","35° 14' 14.143""","-115° 48' 2.077""","Poaceae","Rock","9","Bromus madritensis"
